Day,Time (HHMM),DirectSun (W/m2),DiffuseSun (W/m2)
8,1546,685.59,161.9
8,1547,684.28,161.55
8,1548,679.73,161.77
8,1549,676.58,162
8,1550,675.12,161.97
8,1551,670.01,161.61
8,1552,661.85,161.11
8,1553,657.01,159.8
8,1554,662.3,158.91
8,1555,664.61,157.88
8,1556,661.72,157.1
8,1557,657.58,156.25
8,1558,650.54,155.59
8,1559,653.62,154.86
8,1600,658.12,154.72
8,1601,657.07,153.91
8,1602,656.1,153.12
8,1603,655.06,152.24
8,1604,653.07,151.5
8,1605,653.23,151.09
8,1606,651.22,150.82
8,1607,650.32,151.05
8,1608,643.03,151.46
8,1609,631.82,150.88
8,1610,632.26,149.9
8,1611,635.25,149.3
8,1612,640.06,149.15
8,1613,639.23,148.53
8,1614,637.9,148.01
8,1615,634.95,148.25
8,1616,631.37,147.89
8,1617,629.6,147.67
8,1618,628.34,146.89
8,1619,626.49,145.89
8,1620,625.43,144.53
8,1621,622.68,143.34
8,1622,622.81,142.47
8,1623,614.58,141.51
8,1624,611.65,140.63
8,1625,615.94,140.07
8,1626,616.04,139.95
8,1627,615.63,139.48
8,1628,612.82,139.04
8,1629,610.42,138.5
8,1630,609.74,137.48
8,1631,604.91,136.43
8,1632,599.86,135.43
8,1633,594.05,134.47
8,1634,591.54,133.57
8,1635,589.83,132.44
8,1636,590.71,131.7
8,1637,586.79,130.74
8,1638,586.08,130.4
8,1639,585.5,129.93
8,1640,585.12,129.21
8,1641,580.7,128.44
8,1642,579.46,128.08
8,1643,580.05,127.48
8,1644,579.99,126.52
8,1645,580.74,125.91
8,1646,578.83,125.15
8,1647,577.76,124.5
8,1648,573.62,123.73
8,1649,574.14,123.46
8,1650,571.75,123.19
8,1651,567.94,122.49
8,1652,561.43,121.83
8,1653,555.56,121.08
8,1654,548.46,121.22
8,1655,549.08,119.78
8,1656,543.22,119.21
8,1657,539.84,118.75
8,1658,535.55,118.43
8,1659,533.74,118.2
8,1700,529.5,117.85
8,1701,525.65,117.32
8,1702,524.4,116.64
8,1703,525.5,115.93
8,1704,520.9,115.29
8,1705,516.97,114.56
8,1706,511.74,113.83
8,1707,510.32,113.09
8,1708,507.08,111.92
8,1709,503.2,111.01
8,1710,496.03,110.42
8,1711,491.97,110.03
8,1712,488.14,109.37
8,1713,483.19,108.81
8,1714,474.86,107.68
8,1715,469.38,106.56
8,1716,465.64,105.58
8,1717,464.85,104.75
8,1718,461.85,103.84
8,1719,457.36,102.91
8,1720,452.65,102.08
8,1721,445.56,101.06
8,1722,442.12,100.15
8,1723,437.16,99.06
8,1724,431.71,97.96
8,1725,423.95,96.55
8,1726,417.17,95.19
8,1727,411.92,93.93
8,1728,406.26,92.82
8,1729,401.04,91.78
8,1730,396.77,90.85
8,1731,396.66,90.08
8,1732,394.63,89.28
8,1733,393.9,88.49
8,1734,390.66,87.68
8,1735,388.08,86.77
8,1736,385.98,85.78
8,1737,382.4,84.75
8,1738,376.14,83.7
8,1739,371.04,82.47
8,1740,364.94,81.42
8,1741,358.87,80.42
8,1742,353.32,79.32
8,1743,348.55,78.17
8,1744,343.61,77.06
8,1745,336.69,76.1
8,1746,329.27,75.14
8,1747,323.61,74.08
8,1748,317.93,72.95
8,1749,313.33,71.84
8,1750,308.67,70.82
8,1751,301.75,69.66
8,1752,296.1,68.55
8,1753,288.58,67.39
8,1754,280.45,66.24
8,1755,273.8,65.02
8,1756,268.43,63.81
8,1757,262.36,62.56
8,1758,256.15,61.31
8,1759,251.04,60
8,1800,244.88,58.69
8,1801,239.87,57.46
8,1802,232.36,56.19
8,1803,225.95,55
8,1804,220.24,53.78
8,1805,212.79,52.66
8,1806,204.02,51.5
8,1807,195.71,50.32
8,1808,187.97,49.15
8,1809,180.23,47.97
8,1810,171.47,46.7
8,1811,164.54,45.42
8,1812,156.81,44.12
8,1813,148.83,42.8
8,1814,139.96,41.4
8,1815,131.88,39.91
8,1816,125.6,38.44
8,1817,117.06,37.01
8,1818,109.21,35.63
8,1819,101.04,34.25
8,1820,92.41,32.88
8,1821,83.84,31.5
8,1822,75.69,30.06
8,1823,69.59,28.7
8,1824,63.19,27.38
8,1825,55.7,26.03
8,1826,42.46,24.67
8,1827,21.1,23.33
8,1828,5.69,22.01
8,1829,2.44,20.77
8,1830,1.64,19.46
8,1831,1.04,18.15
8,1832,0.62,16.97
8,1833,0.34,15.79
8,1834,0.15,14.64
8,1835,0.03,13.46
8,1836,0,12.37
8,1837,0,10.73
8,1838,0,9.69
8,1839,0,8.69
8,1840,0,7.74
8,1841,0,6.85
8,1842,0,5.93
8,1843,0,5.1
8,1844,0,4.39
8,1845,0,3.73
8,1846,0,3.05
8,1847,0,2.55
8,1848,0,2.08
8,1849,0,1.65
8,1850,0,1.25
8,1851,0,0
8,1852,0,0
8,1853,0,0
8,1854,0,0
8,1855,0,0
8,1856,0,0
8,1857,0,0
8,1858,0,0
8,1859,0,0
8,1900,0,0
8,1901,0,0
8,1902,0,0
8,1903,0,0
8,1904,0,0
8,1905,0,0
8,1906,0,0
8,1907,0,0
8,1908,0,0
8,1909,0,0
8,1910,0,0
8,1911,0,0
8,1912,0,0
8,1913,0,0
8,1914,0,0
8,1915,0,0
8,1916,0,0
8,1917,0,0
8,1918,0,0
8,1919,0,0
8,1920,0,0
8,1921,0,0
8,1922,0,0
8,1923,0,0
8,1924,0,0
8,1925,0,0
8,1926,0,0
8,1927,0,0
8,1928,0,0
8,1929,0,0
8,1930,0,0
8,1931,0,0
8,1932,0,0
8,1933,0,0
8,1934,0,0
8,1935,0,0
8,1936,0,0
8,1937,0,0
8,1938,0,0
8,1939,0,0
8,1940,0,0
8,1941,0,0
8,1942,0,0
8,1943,0,0
8,1944,0,0
8,1945,0,0
8,1946,0,0
8,1947,0,0
8,1948,0,0
8,1949,0,0
8,1950,0,0
8,1951,0,0
8,1952,0,0
8,1953,0,0
8,1954,0,0
8,1955,0,0
8,1956,0,0
8,1957,0,0
8,1958,0,0
8,1959,0,0
8,2000,0,0
8,2001,0,0
8,2002,0,0
8,2003,0,0
8,2004,0,0
8,2005,0,0
8,2006,0,0
8,2007,0,0
8,2008,0,0
8,2009,0,0
8,2010,0,0
8,2011,0,0
8,2012,0,0
8,2013,0,0
8,2014,0,0
8,2015,0,0
8,2016,0,0
8,2017,0,0
8,2018,0,0
8,2019,0,0
8,2020,0,0
8,2021,0,0
8,2022,0,0
8,2023,0,0
8,2024,0,0
8,2025,0,0
8,2026,0,0
8,2027,0,0
8,2028,0,0
8,2029,0,0
8,2030,0,0
8,2031,0,0
8,2032,0,0
8,2033,0,0
8,2034,0,0
8,2035,0,0
8,2036,0,0
8,2037,0,0
8,2038,0,0
8,2039,0,0
8,2040,0,0
8,2041,0,0
8,2042,0,0
8,2043,0,0
8,2044,0,0
8,2045,0,0
8,2046,0,0
8,2047,0,0
8,2048,0,0
8,2049,0,0
8,2050,0,0
8,2051,0,0
8,2052,0,0
8,2053,0,0
8,2054,0,0
8,2055,0,0
8,2056,0,0
8,2057,0,0
8,2058,0,0
8,2059,0,0
8,2100,0,0
8,2101,0,0
8,2102,0,0
8,2103,0,0
8,2104,0,0
8,2105,0,0
8,2106,0,0
8,2107,0,0
8,2108,0,0
8,2109,0,0
8,2110,0,0
8,2111,0,0
8,2112,0,0
8,2113,0,0
8,2114,0,0
8,2115,0,0
8,2116,0,0
8,2117,0,0
8,2118,0,0
8,2119,0,0
8,2120,0,0
8,2121,0,0
8,2122,0,0
8,2123,0,0
8,2124,0,0
8,2125,0,0
8,2126,0,0
8,2127,0,0
8,2128,0,0
8,2129,0,0
8,2130,0,0
8,2131,0,0
8,2132,0,0
8,2133,0,0
8,2134,0,0
8,2135,0,0
8,2136,0,0
8,2137,0,0
8,2138,0,0
8,2139,0,0
8,2140,0,0
8,2141,0,0
8,2142,0,0
8,2143,0,0
8,2144,0,0
8,2145,0,0
8,2146,0,0
8,2147,0,0
8,2148,0,0
8,2149,0,0
8,2150,0,0
8,2151,0,0
8,2152,0,0
8,2153,0,0
8,2154,0,0
8,2155,0,0
8,2156,0,0
8,2157,0,0
8,2158,0,0
8,2159,0,0
8,2200,0,0
8,2201,0,0
8,2202,0,0
8,2203,0,0
8,2204,0,0
8,2205,0,0
8,2206,0,0
8,2207,0,0
8,2208,0,0
8,2209,0,0
8,2210,0,0
8,2211,0,0
8,2212,0,0
8,2213,0,0
8,2214,0,0
8,2215,0,0
8,2216,0,0
8,2217,0,0
8,2218,0,0
8,2219,0,0
8,2220,0,0
8,2221,0,0
8,2222,0,0
8,2223,0,0
8,2224,0,0
8,2225,0,0
8,2226,0,0
8,2227,0,0
8,2228,0,0
8,2229,0,0
8,2230,0,0
8,2231,0,0
8,2232,0,0
8,2233,0,0
8,2234,0,0
8,2235,0,0
8,2236,0,0
8,2237,0,0
8,2238,0,0
8,2239,0,0
8,2240,0,0
8,2241,0,0
8,2242,0,0
8,2243,0,0
8,2244,0,0
8,2245,0,0
8,2246,0,0
8,2247,0,0
8,2248,0,0
8,2249,0,0
8,2250,0,0
8,2251,0,0
8,2252,0,0
8,2253,0,0
8,2254,0,0
8,2255,0,0
8,2256,0,0
8,2257,0,0
8,2258,0,0
8,2259,0,0
8,2300,0,0
8,2301,0,0
8,2302,0,0
8,2303,0,0
8,2304,0,0
8,2305,0,0
8,2306,0,0
8,2307,0,0
8,2308,0,0
8,2309,0,0
8,2310,0,0
8,2311,0,0
8,2312,0,0
8,2313,0,0
8,2314,0,0
8,2315,0,0
8,2316,0,0
8,2317,0,0
8,2318,0,0
8,2319,0,0
8,2320,0,0
8,2321,0,0
8,2322,0,0
8,2323,0,0
8,2324,0,0
8,2325,0,0
8,2326,0,0
8,2327,0,0
8,2328,0,0
8,2329,0,0
8,2330,0,0
8,2331,0,0
8,2332,0,0
8,2333,0,0
8,2334,0,0
8,2335,0,0
8,2336,0,0
8,2337,0,0
8,2338,0,0
8,2339,0,0
8,2340,0,0
8,2341,0,0
8,2342,0,0
8,2343,0,0
8,2344,0,0
8,2345,0,0
8,2346,0,0
8,2347,0,0
8,2348,0,0
8,2349,0,0
8,2350,0,0
8,2351,0,0
8,2352,0,0
8,2353,0,0
8,2354,0,0
8,2355,0,0
8,2356,0,0
8,2357,0,0
8,2358,0,0
8,2359,0,0
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,9,0,0
9,10,0,0
9,11,0,0
9,12,0,0
9,13,0,0
9,14,0,0
9,15,0,0
9,16,0,0
9,17,0,0
9,18,0,0
9,19,0,0
9,20,0,0
9,21,0,0
9,22,0,0
9,23,0,0
9,24,0,0
9,25,0,0
9,26,0,0
9,27,0,0
9,28,0,0
9,29,0,0
9,30,0,0
9,31,0,0
9,32,0,0
9,33,0,0
9,34,0,0
9,35,0,0
9,36,0,0
9,37,0,0
9,38,0,0
9,39,0,0
9,40,0,0
9,41,0,0
9,42,0,0
9,43,0,0
9,44,0,0
9,45,0,0
9,46,0,0
9,47,0,0
9,48,0,0
9,49,0,0
9,50,0,0
9,51,0,0
9,52,0,0
9,53,0,0
9,54,0,0
9,55,0,0
9,56,0,0
9,57,0,0
9,58,0,0
9,59,0,0
9,100,0,0
9,101,0,0
9,102,0,0
9,103,0,0
9,104,0,0
9,105,0,0
9,106,0,0
9,107,0,0
9,108,0,0
9,109,0,0
9,110,0,0
9,111,0,0
9,112,0,0
9,113,0,0
9,114,0,0
9,115,0,0
9,116,0,0
9,117,0,0
9,118,0,0
9,119,0,0
9,120,0,0
9,121,0,0
9,122,0,0
9,123,0,0
9,124,0,0
9,125,0,0
9,126,0,0
9,127,0,0
9,128,0,0
9,129,0,0
9,130,0,0
9,131,0,0
9,132,0,0
9,133,0,0
9,134,0,0
9,135,0,0
9,136,0,0
9,137,0,0
9,138,0,0
9,139,0,0
9,140,0,0
9,141,0,0
9,142,0,0
9,143,0,0
9,144,0,0
9,145,0,0
9,146,0,0
9,147,0,0
9,148,0,0
9,149,0,0
9,150,0,0
9,151,0,0
9,152,0,0
9,153,0,0
9,154,0,0
9,155,0,0
9,156,0,0
9,157,0,0
9,158,0,0
9,159,0,0
9,200,0,0
9,201,0,0
9,202,0,0
9,203,0,0
9,204,0,0
9,205,0,0
9,206,0,0
9,207,0,0
9,208,0,0
9,209,0,0
9,210,0,0
9,211,0,0
9,212,0,0
9,213,0,0
9,214,0,0
9,215,0,0
9,216,0,0
9,217,0,0
9,218,0,0
9,219,0,0
9,220,0,0
9,221,0,0
9,222,0,0
9,223,0,0
9,224,0,0
9,225,0,0
9,226,0,0
9,227,0,0
9,228,0,0
9,229,0,0
9,230,0,0
9,231,0,0
9,232,0,0
9,233,0,0
9,234,0,0
9,235,0,0
9,236,0,0
9,237,0,0
9,238,0,0
9,239,0,0
9,240,0,0
9,241,0,0
9,242,0,0
9,243,0,0
9,244,0,0
9,245,0,0
9,246,0,0
9,247,0,0
9,248,0,0
9,249,0,0
9,250,0,0
9,251,0,0
9,252,0,0
9,253,0,0
9,254,0,0
9,255,0,0
9,256,0,0
9,257,0,0
9,258,0,0
9,259,0,0
9,300,0,0
9,301,0,0
9,302,0,0
9,303,0,0
9,304,0,0
9,305,0,0
9,306,0,0
9,307,0,0
9,308,0,0
9,309,0,0
9,310,0,0
9,311,0,0
9,312,0,0
9,313,0,0
9,314,0,0
9,315,0,0
9,316,0,0
9,317,0,0
9,318,0,0
9,319,0,0
9,320,0,0
9,321,0,0
9,322,0,0
9,323,0,0
9,324,0,0
9,325,0,0
9,326,0,0
9,327,0,0
9,328,0,0
9,329,0,0
9,330,0,0
9,331,0,0
9,332,0,0
9,333,0,0
9,334,0,0
9,335,0,0
9,336,0,0
9,337,0,0
9,338,0,0
9,339,0,0
9,340,0,0
9,341,0,0
9,342,0,0
9,343,0,0
9,344,0,0
9,345,0,0
9,346,0,0
9,347,0,0
9,348,0,0
9,349,0,0
9,350,0,0
9,351,0,0
9,352,0,0
9,353,0,0
9,354,0,0
9,355,0,0
9,356,0,0
9,357,0,0
9,358,0,0
9,359,0,0
9,400,0,0
9,401,0,0
9,402,0,0
9,403,0,0
9,404,0,0
9,405,0,0
9,406,0,0
9,407,0,0
9,408,0,0
9,409,0,0
9,410,0,0
9,411,0,0
9,412,0,0
9,413,0,0
9,414,0,0
9,415,0,0
9,416,0,0
9,417,0,0
9,418,0,0
9,419,0,0
9,420,0,0
9,421,0,0
9,422,0,0
9,423,0,0
9,424,0,0
9,425,0,0
9,426,0,0
9,427,0,0
9,428,0,0
9,429,0,0
9,430,0,0
9,431,0,0
9,432,0,0
9,433,0,0
9,434,0,0
9,435,0,0
9,436,0,0
9,437,0,0
9,438,0,0
9,439,0,0
9,440,0,0
9,441,0,0
9,442,0,0
9,443,0,0
9,444,0,0
9,445,0,0
9,446,0,0
9,447,0,0
9,448,0,0
9,449,0,0
9,450,0,0
9,451,0,0
9,452,0,0
9,453,0,0
9,454,0,0
9,455,0,0
9,456,0,0
9,457,0,0
9,458,0,0
9,459,0,0
9,500,0,0
9,501,0,0
9,502,0,0
9,503,0,0
9,504,0,0
9,505,0,0
9,506,0,0
9,507,0,0
9,508,0,0
9,509,0,0
9,510,0,0
9,511,0,0
9,512,0,0
9,513,0,0
9,514,0,0
9,515,0,0
9,516,0,0
9,517,0,0
9,518,0,0
9,519,0,0
9,520,0,0
9,521,0,0
9,522,0,0
9,523,0,0
9,524,0,0
9,525,0,0
9,526,0,0
9,527,0,0
9,528,0,0
9,529,0,0
9,530,0,0
9,531,0,0
9,532,0,0
9,533,0,0
9,534,0,0
9,535,0,0
9,536,0,0
9,537,0,0
9,538,0,0
9,539,0,0
9,540,0,0
9,541,0,0
9,542,0,0
9,543,0,0
9,544,0,0
9,545,0,0
9,546,0,0
9,547,0,0
9,548,0,0
9,549,0,0
9,550,0,0
9,551,0,0
9,552,0,0
9,553,0,0
9,554,0,0
9,555,0,0
9,556,0,0
9,557,0,0
9,558,0,2.28
9,559,0,2.4
9,600,0,2.53
9,601,0,2.61
9,602,0,2.67
9,603,0,2.73
9,604,0,2.75
9,605,0,2.86
9,606,0,3.03
9,607,0,3.12
9,608,0,3.19
9,609,0,3.3
9,610,0,3.44
9,611,0,3.64
9,612,0,3.88
9,613,0,4.21
9,614,0,4.68
9,615,0,5.15
9,616,0,5.51
9,617,0,5.92
9,618,0,6.42
9,619,0,7.04
9,620,0,7.78
9,621,0,8.56
9,622,0,9.34
9,623,0.13,10.27
9,624,0.27,11.39
9,625,0.49,12.58
9,626,0.69,13.46
9,627,1.11,15.03
9,628,2.63,16.37
9,629,7.22,17.51
9,630,14,18.17
9,631,19.91,19.51
9,632,26.58,20.91
9,633,33.08,22.3
9,634,39.43,23.71
9,635,46.32,25.19
9,636,54.36,26.68
9,637,61.61,28.16
9,638,69.67,29.69
9,639,79.04,31.2
9,640,88.78,32.77
9,641,98.6,34.3
9,642,107.91,35.73
9,643,117.22,37.14
9,644,124.78,38.54
9,645,132.46,39.91
9,646,139.4,41.2
9,647,150.14,42.53
9,648,159.59,43.83
9,649,170.25,45.12
9,650,177.17,46.45
9,651,187.25,47.78
9,652,199.39,49.1
9,653,212.05,50.31
9,654,224.07,51.53
9,655,233.29,52.73
9,656,242.29,53.88
9,657,252.62,54.94
9,658,262.78,56.09
9,659,272.32,57.22
9,700,283.9,58.25
9,701,292.9,59.21
9,702,301.18,60.08
9,703,309,61
9,704,318.64,61.92
9,705,327.1,62.81
9,706,334,63.62
9,707,342.88,64.47
9,708,353.05,65.44
9,709,358.39,66.33
9,710,366.67,67.21
9,711,374.38,68.07
9,712,381.65,68.95
9,713,389.26,69.83
9,714,395.82,70.75
9,715,401.41,71.66
9,716,410.01,72.4
9,717,416.3,73.16
9,718,423.13,73.86
9,719,428.86,74.51
9,720,436.42,75.33
9,721,443.51,76.08
9,722,452.04,76.85
9,723,455.82,77.56
9,724,460.82,78.32
9,725,466.74,79.17
9,726,471.04,80.09
9,727,473.67,80.77
9,728,479.27,81.78
9,729,484.25,82.69
9,730,487.29,83.3
9,731,491.43,84.12
9,732,498.08,84.84
9,733,502.37,85.82
9,734,507,86.75
9,735,512.79,87.3
9,736,517.43,88.09
9,737,521.1,88.95
9,738,527.15,89.37
9,739,532.68,90.08
9,740,537.09,90.93
9,741,541.82,91.37
9,742,543.98,92.3
9,743,548.28,92.78
9,744,556.93,93.26
9,745,554.69,94.09
9,746,556.74,94.93
9,747,567.53,95.23
9,748,571.35,96.24
9,749,572.98,98.1
9,750,573.56,100.33
9,751,574.95,100.61
9,752,583.82,103.02
9,753,571.18,105.28
9,754,331.14,111.89
9,755,449.46,118.63
9,756,388.68,116.82
9,757,576.71,122.72
9,758,214.5,130.76
9,759,583.56,128.64
9,800,599.59,121.83
9,801,341.92,121.62
9,802,179.15,131.94
9,803,569.44,153.33
9,804,440.03,163.21
9,805,633.57,160.86
9,806,391.55,159.72
9,807,130.82,163.85
9,808,109.7,174.19
9,809,371.63,177.11
9,810,50.07,165.2
9,811,87.35,171.85
9,812,133.41,191.43
9,813,40.94,180.26
9,814,151.89,176.67
9,815,111.57,179.04
9,816,205.53,171.72
9,817,20.67,181.18
9,818,453.7,192.79
9,819,134.2,189.87
9,820,380.37,205.36
9,821,672.98,214.89
9,822,373.84,215.85
9,823,99.14,212.8
9,824,622.54,217.01
9,825,392.19,223.41
9,826,90.43,233.77
9,827,357.28,240.49
9,828,503.94,242.14
9,829,340.29,225.68
9,830,198.92,230.61
9,831,586.81,247.09
9,832,677.31,262.45
9,833,673.73,248.22
9,834,596.58,222.06
9,835,561.57,203.26
9,836,640.01,209.33
9,837,723.16,199.2
9,838,732.5,185.46
9,839,683.74,191.61
9,840,727.18,190.38
9,841,741.08,177.29
9,842,745.9,169.03
9,843,748.46,166.65
9,844,472.54,177.88
9,845,654.94,187.07
9,846,753.56,173
9,847,746.03,157.76
9,848,757.5,160.69
9,849,758.68,161.55
9,850,763.3,152.59
9,851,771.45,136.96
9,852,764.68,127.51
9,853,766.71,124.48
9,854,773.03,124.74
9,855,776.68,123.97
9,856,777.99,123.39
9,857,771.76,126.07
9,858,770.27,126.31
9,859,778.69,122.35
9,900,783.15,121.58
9,901,789.8,121.61
9,902,792.12,123.1
9,903,789.9,126.68
9,904,793.3,129.27
9,905,796.51,124.52
9,906,802.78,118.41
9,907,804.69,116.66
9,908,811.49,115.67
9,909,810.19,116.16
9,910,802.88,117.98
9,911,808.18,118.31
9,912,811.68,118.15
9,913,810.03,120.22
9,914,809.08,122.67
9,915,814.64,120.47
9,916,817.78,117.34
9,917,817.86,116.81
9,918,812.28,117.55
9,919,815.45,118.07
9,920,812.73,118.61
9,921,812.89,120.4
9,922,818.01,121.55
9,923,820.35,122.11
9,924,818.83,122.58
9,925,821.13,122.1
9,926,819.12,122.35
9,927,820.53,122.99
9,928,822.39,123.17
9,929,825.49,123.1
9,930,826.35,122.91
9,931,828.63,121.82
9,932,826.91,122.59
9,933,821,123.69
9,934,822.95,123.96
9,935,827.01,124.56
9,936,832.68,125.31
9,937,829.98,128.35
9,938,825.14,126.45
9,939,829.62,125.83
9,940,831.46,124.94
9,941,837.82,124.02
9,942,841.26,124
9,943,842.42,124.73
9,944,845.94,123.74
9,945,849.37,123.22
9,946,845.29,123.86
9,947,848.26,124.55
9,948,848.62,125.17
9,949,844.29,126.96
9,950,841.35,127.81
9,951,837.65,128.6
9,952,835.46,130.02
9,953,839.75,129.66
9,954,847.74,127.91
9,955,856.25,126.88
9,956,858.18,126.38
9,957,856.74,126.21
9,958,859.82,126.48
9,959,860.47,126.03
9,1000,858.12,126.65
9,1001,858.18,126.8
9,1002,856.31,127.63
9,1003,849.41,129
9,1004,847.18,130.2
9,1005,855.36,130.06
9,1006,859.49,129.11
9,1007,860.25,128.67
9,1008,863.68,128.16
9,1009,860.4,128.11
9,1010,859.37,129.31
9,1011,855.68,130.8
9,1012,856.74,131.53
9,1013,855.3,131.82
9,1014,857.36,132.19
9,1015,854.82,132.68
9,1016,855.87,132.87
9,1017,857.51,133.21
9,1018,857.73,133.02
9,1019,855.16,133.35
9,1020,856.31,133.65
9,1021,856.55,134.01
9,1022,862.49,134.37
9,1023,859.75,134.74
9,1024,860.62,135.19
9,1025,855.1,136.07
9,1026,851.96,137.84
9,1027,851.47,139.03
9,1028,846.59,139.23
9,1029,850.3,139.25
9,1030,857.6,139
9,1031,866.3,138
9,1032,868.19,137.85
9,1033,874.15,138.01
9,1034,870.36,137.83
9,1035,873.55,138.47
9,1036,872.03,138.58
9,1037,877.45,138.1
9,1038,879.17,138.5
9,1039,874.79,139.07
9,1040,877.57,139.97
9,1041,883.35,140.14
9,1042,884.68,140.36
9,1043,882.7,141.78
9,1044,879.03,142.51
9,1045,868.15,144.25
9,1046,870.42,144.46
9,1047,869.52,144.97
9,1048,870.34,145.34
9,1049,875.23,146.3
9,1050,873.41,147.95
9,1051,873.44,149.69
9,1052,867.83,150.66
9,1053,857.13,153.84
9,1054,852.56,154.19
9,1055,862.97,153.72
9,1056,872.47,152.9
9,1057,875.77,152.65
9,1058,862.68,158.2
9,1059,847.32,162.76
9,1100,860.43,162.42
9,1101,865.87,160.68
9,1102,868.7,160.07
9,1103,861.49,161.06
9,1104,861.47,161.12
9,1105,863.29,160.57
9,1106,865.49,160.3
9,1107,862.3,161.75
9,1108,848.48,164.17
9,1109,854.47,165.49
9,1110,865.83,162.8
9,1111,863.46,162.24
9,1112,861.5,162.91
9,1113,861.72,163.86
9,1114,860.85,163.99
9,1115,864.27,163.41
9,1116,870.97,162.76
9,1117,871.98,162.48
9,1118,868.01,163.78
9,1119,867.57,164.03
9,1120,870.63,164.6
9,1121,876.66,163.73
9,1122,878.68,162.94
9,1123,886.31,161.95
9,1124,884.49,161.48
9,1125,876.4,161.88
9,1126,880.7,162.42
9,1127,885.1,161.95
9,1128,882.54,163.57
9,1129,885.31,162.95
9,1130,887.83,161.88
9,1131,880.54,162.19
9,1132,887.01,160.98
9,1133,891.56,160.06
9,1134,889.59,160.63
9,1135,894.22,159.66
9,1136,890.59,159.5
9,1137,895.63,159.23
9,1138,895.66,158.45
9,1139,889.88,160.21
9,1140,877.01,163.36
9,1141,883.24,162.07
9,1142,880.03,161.66
9,1143,880.45,161.81
9,1144,881.21,161.31
9,1145,878.66,161.88
9,1146,876.46,163.41
9,1147,857.08,175.6
9,1148,869.91,172.87
9,1149,889.62,165.39
9,1150,881.42,165.98
9,1151,887.36,161.64
9,1152,883.53,161.18
9,1153,884.78,161.77
9,1154,887.61,162.04
9,1155,884.06,162.27
9,1156,882.59,163.01
9,1157,885.94,162.99
9,1158,888.4,163.34
9,1159,893.16,162.05
9,1200,896.35,161.7
9,1201,905.91,160.18
9,1202,909.85,159.74
9,1203,899.29,160.47
9,1204,900.03,160.81
9,1205,904.56,161.08
9,1206,891.95,163.03
9,1207,886.26,164.41
9,1208,879.1,165.3
9,1209,886.88,163.74
9,1210,891.37,162.13
9,1211,907.24,160.07
9,1212,899.83,160.19
9,1213,896.3,160.1
9,1214,901.52,160.42
9,1215,899.88,160.54
9,1216,896.22,161.08
9,1217,895.84,161.93
9,1218,894.42,163.38
9,1219,891.33,164.25
9,1220,892.42,165.22
9,1221,884.38,165.28
9,1222,882.71,165.2
9,1223,879.61,165.07
9,1224,878.15,165.96
9,1225,881.18,166.35
9,1226,886.84,166.14
9,1227,884.68,165.88
9,1228,880.59,166.06
9,1229,875.22,166.66
9,1230,874.23,166.63
9,1231,875.92,165.52
9,1232,885.21,164.52
9,1233,882.36,163.29
9,1234,883.9,162.29
9,1235,891.14,161.05
9,1236,893.3,160.2
9,1237,894.73,160.17
9,1238,889.55,161.05
9,1239,882.51,162.62
9,1240,881.91,162.71
9,1241,875.73,161.84
9,1242,878.81,161.39
9,1243,874.99,161.54
9,1244,872.7,162
9,1245,867.8,162.32
9,1246,861.55,163.68
9,1247,850.42,164.6
9,1248,856.43,165.05
9,1249,862.21,164.92
9,1250,857.52,166.02
9,1251,858.54,167.72
9,1252,863.05,171.18
9,1253,809.75,172.06
9,1254,791.79,173.06
9,1255,812.78,173.48
9,1256,844.19,172.2
9,1257,859.53,170.31
9,1258,852.74,170.75
9,1259,841.49,173.41
9,1300,842.92,176.71
9,1301,823.5,181.2
9,1302,778.19,184.61
9,1303,788.94,186.47
9,1304,792.78,185.27
9,1305,804.12,182.32
9,1306,844.39,177.74
9,1307,853.91,175.46
9,1308,854.56,175.93
9,1309,850.69,177.55
9,1310,833.76,179.83
9,1311,828.11,180.39
9,1312,849.69,178.16
9,1313,853.13,177.38
9,1314,835.13,177.55
9,1315,832.61,177.56
9,1316,831.28,177.49
9,1317,848.3,180.7
9,1318,842.04,188.27
9,1319,830,197.94
9,1320,739.62,207.37
9,1321,233.45,206.37
9,1322,781.51,194.71
9,1323,832.02,177.83
9,1324,860.2,171.01
9,1325,862.63,168.39
9,1326,866.26,167.11
9,1327,861.47,167.98
9,1328,855.01,170.24
9,1329,843.92,172.55
9,1330,837.53,174.46
9,1331,823.74,174.01
9,1332,827.53,172.96
9,1333,841.58,171.75
9,1334,842.61,170.61
9,1335,855.21,169.94
9,1336,856.61,169.75
9,1337,852.49,170
9,1338,846.99,170.47
9,1339,837.98,170.93
9,1340,849.21,171.23
9,1341,845.38,171.03
9,1342,850.17,170.76
9,1343,852.8,170.69
9,1344,843.61,171.48
9,1345,836.21,171.69
9,1346,840.8,170.95
9,1347,833.3,170.51
9,1348,836.35,169.16
9,1349,843.86,167.65
9,1350,852.77,166.58
9,1351,848.89,166.34
9,1352,850.3,166.46
9,1353,849.88,166.76
9,1354,844.25,167.41
9,1355,843.46,168.32
9,1356,841.05,169.27
9,1357,840.51,169.33
9,1358,837.94,169.61
9,1359,830.43,169.78
